tweet,label,text_len,tweet_clean,clean_len,label_id
Aku kesal dengan jarak,anger,22,saya kesal dengan jarak,23,0
aku mmg plan nak drive tp takut kakak aku nk ikut gi kl. so tgh dilemma nak naik bas ke nk drive hahaha aku stay kmns. dia ada bukak utk alumni,fear,143,saya mmg plan nak drive tapi takut kakak saya nk ikut gi kl so tgh dilemma nak naik bas ke nk drive hahaha saya stay kmns dia ada bukak untuk alumni,148,2
"serba mentok pengen pencitraan rakyat udah muak pengen ngibul, bingung udah kebanyakan ngibul peken pamer2, gk ada yg bisa dipamerin para buzzer dan penjilat laknat sudah keabisan bahan yo wes pasrah ngomong keq gitu bae",disgust,220,serba mentok pengen pencitraan rakyat sudah muak pengen ngibul bingung sudah kebanyakan ngibul peken pamer2 gk ada yang bisa dipamerin para buzzer dan penjilat laknat sudah keabisan bahan ya wes pasrah ngomong keq gitu bae,222,1
"wkwk itu ga tepat sih tapi artinya ya sama aja kalo ku panggilin tukang santet juga SMA ini, gaya banget mau duit banyak tapi kelakuan kayak gitu cil(acilaman/tante wkwk), muka kamu mau ditaroh dimana sih dasar goblok sangkal itu=kesal wkwkwk",anger,242,haha itu tidak tepat sih tapi artinya ya sama aja kalau ku panggilin tukang santet juga sma ini gaya banget mau duit banyak tapi kelakuan seperti gitu cil acilaman tante wkwk muka kamu mau ditaroh dimana sih dasar goblok sangkal itu kesal haha,243,0
"Kirekire 2bln lalu, orgtua manten dtg beli baju sekolah untuk anaknya. Teruuuus saya gugup saat menjualnya, gugup rindu sama anaknya hhh",fear,136,kirekire 2bln lalu orgtua manten dtg beli baju sekolah untuk anaknya teruus saya gugup saat menjualnya gugup rindu sama anaknya hh,130,2
Iyaaa wkwkw itu yg bikin kita tertipu,joy,37,iyaa wkwkw itu yang bikin kita tertipu,38,3
"Nda ada jenisnya, kalau sampe kamu tersinggung artinya bercandaannya udah kelewatan, dan wajar kamu marah. kenapa lebih sering bilang ""dih baperan lu"" ketimbang ""maaf, becandaku keterlaluan ya?"" aku sedih :""",sadness,207,nda ada jenisnya kalau sampai kamu tersinggung artinya bercandaannya sudah kelewatan dan wajar kamu marah kenapa lebih sering bilang dih baperan lu ketimbang maaf becandaku keterlaluan ya saya sedih,198,4
melihat ftku di hpe lama membuat ak jijik,disgust,41,melihat ftku di hpe lama membuat ak jijik,41,1
pake baju dulu hayo malu sama tetangga,joy,38,pake baju dulu hayo malu sama tetangga,38,3
Orang cuti berat makin naik but not me hahahaha doc also terkejut cause berat turun,surprise,83,orang cuti berat makin naik but not me hahahaha doc also terkejut cause berat turun,83,5
"Si mas ini kesan nya kok nyerang si ade nya banget sih.. dia lari 21 KM, loh , bukan 100m, 21 km, loh.. kl gw yg lari udah pingsan tengah jalan.. Jangan2 si mas ini panitia ya.. yg merasa tersinggung..0",anger,202,si mas ini kesan nya kok nyerang si ade nya banget sih dia lari 21 km loh bukan 100m 21 km loh kl saya yang lari sudah pingsan tengah jalan jangan2 si mas ini panitia ya yang merasa tersinggung 0,195,0
Tak pegangin astaga. Biar ga guling mesinnya. Takut banget tuh mesin bisa guling,fear,80,tidak pegangin astaga supaya tidak guling mesinnya takut banget tuh mesin bisa guling,85,2
"Udah pada mengakar ya kalian bencinya. Gue sebel sih sama geledek semuanya dan konten2nya. Tapi kali ini, lagunya upgrade dari yg sebelumnya, lebih berima dan oke. Coba di dengerin dulu, objektif sekali2 walaupun benci. Terlepas dari latar belakang yang rame kemarin",anger,266,sudah pada mengakar ya kalian bencinya saya sebel sih sama geledek semuanya dan konten2nya tapi kali ini lagunya upgrade dari yang sebelumnya lebih berima dan oke coba di dengerin dulu objektif sekali2 walaupun benci terlepas dari latar belakang yang rame kemarin,263,0
"Udah muak daritadi yang diliat ppt"" doang. Coba kek muka lu yg gua liat, kan gabakal muak kea gini elah *bnst emang",disgust,115,sudah muak daritadi yang diliat ppt doang coba kek muka kamu yang gua liat kan gabakal muak kea gini elah bnst memang,117,1
"Dengan harap cemas, Aca menunggu Ken, ia berjalan kesana-kemari di balik pintu kelas memegang dua perkamen yang satunya masih tergulung dan satunya lagi terbuka.",fear,161,dengan harap cemas aca menunggu ken ia berjalan kesana-kemari di balik pintu kelas memegang dua perkamen yang satunya masih tergulung dan satunya lagi terbuka,158,2
muak sm kuliah kali kak,disgust,23,muak sama kuliah kali kak,25,1
"Yg seharusnya tidak terlalu tersinggung kalau disebut azab, karna definisi azabnya udah ga jelas seperti ini. tidak sepesifik sebabnya dan tidak ada benang merahnya antara sebab dan akibat, yang tidak merasa berbuat kesalahan juga ikut tersinggung.",anger,248,yang seharusnya tidak terlalu tersinggung kalau disebut azab karena definisi azabnya sudah tidak jelas seperti ini tidak sepesifik sebabnya dan tidak ada benang merahnya antara sebab dan akibat yang tidak merasa berbuat kesalahan juga ikut tersinggung,251,0
"angan takut mencoba hal yang baru, gapailah impianmu. Tapi ingatlah, tak peduli kemana kamu pergi, KELUARGA tempat kamu kembali.",fear,128,angan takut mencoba hal yang baru gapailah impianmu tapi ingatlah tidak peduli kemana kamu pergi keluarga tempat kamu kembali,125,2
Set gcam nya default bang. Cuma matiin motion+pake grid. Risih pake motion mode. Hehe,disgust,85,set gcam nya default bang cuma matiin motion pake grid risih pake motion mode haha,82,1
Tersinggung awak yg gabisa apa2 ni,anger,34,tersinggung awak yang gabisa apa2 ni,36,0
"tetap tidak peduli. *Ingatlah !!!* Do'a para nasabah yang kamu dholimi, Inshaa Allah dikabulkan Allah SWT.. Jangan sampai orang AXA Mandiri dido'akan akan menjalani hidup yang jelek, sengsara, celaka dunia dan akhirat !Karena itu cepet kembalikan uang saya dan teman nasabah",anger,274,tetap tidak peduli ingatlah do'a para nasabah yang kamu dholimi inshaa allah dikabulkan allah swt jangan sampai orang axa mandiri dido'akan akan menjalani hidup yang jelek sengsara celaka dunia dan akhirat karena itu cepet kembalikan uang saya dan teman nasabah,261,0
"Karna besok banget kan sidangnya pasti gugup banget *soalnya udah ngerasain :"")* tp percaya diri aja ya ! Km sudah kerja keras slama bikin skripsi (susahnya ketemu dosbing, revisi sampe begadang, duh stressnya bikin skripsi) Tp besok hari penantian terakhir nih ! Jalhaeso",fear,272,karena besok banget kan sidangnya pasti gugup banget soalnya sudah ngerasain tapi percaya diri aja ya km sudah kerja keras slama bikin skripsi susahnya ketemu dosbing revisi sampai begadang duh stressnya bikin skripsi tapi besok hari penantian terakhir nih jalhaeso,265,2
kecewa ah absen,sadness,15,kecewa ah absen,15,4
"Sama enggak pernah marah juga. Cuma heran aja masih aja yg masalahin dan bicarain umur pake nyinyir orang2 tuh lebih2 klu blm nikah, bnr2 pd norak dah",surprise,150,sama tidak pernah marah juga cuma heran aja masih aja yang masalahin dan bicarain umur pake nyinyir orang2 tuh lebih2 klu belum nikah bnr2 pada norak sudah,155,5
gue takut kucing tapi pengen melihara kucing konflik internal,fear,61,saya takut kucing tapi pengen melihara kucing konflik internal,62,2
"Hai Kak, maaf banget nih bikin kamu cemas. Coba infoin nomor pesanan yang bermasalah tersebut ke DM yuk Kak biar mimin bantu cek. Ditunggu DM nya ^SA",fear,149,hai kak maaf banget nih bikin kamu cemas coba infoin nomor pesanan yang bermasalah tersebut ke dm yuk kak supaya mimin bantu cek ditunggu dm nya sa,147,2
"Pft aku ga berharap mereka balikin awardnya buat daniel, krn itu impossible. Cuman kalian itu sadar diri dikit kek, gamalu apa jadi bahan ketawaan? Abis bikin trending sampis yg ternyata bukan daniel yg nerima award, skrg idol kalean yg dpt award gantiin idol lain. Karma ngeri ya",fear,280,pft saya tidak berharap mereka balikin awardnya buat daniel karena itu impossible cuman kalian itu sadar diri dikit kek gamalu apa jadi bahan ketawaan habis bikin trending sampis yang ternyata bukan daniel yang nerima award skrg idol kalean yang dapat award gantiin idol lain karma ngeri ya,290,2
"Kena pijak tu satu hal, setiap masa mintak maaf pun satu hal jugak yang i geram. Penat tengok heechul version baik ni, tolongla moody heechul buat comeback T_T",disgust,159,kena pijak tu satu hal setiap masa mintak maaf pun satu hal jugak yang i geram penat tengok heechul version baik ni tolongla moody heechul buat comeback t_t,156,1
"Parah, tidak ada sama sekali membela kepentingan rakyat, dgn kayak gini makin sengsara rakyat, bisa banyak yang di ciduk nanti dgn dasar uu ini",sadness,143,parah tidak ada sama sekali membela kepentingan rakyat dengan seperti gini makin sengsara rakyat bisa banyak yang di ciduk nanti dengan dasar uu ini,148,4
Heran gua tuh sama fans tolol kayak gitu nyumbang duit buat fandomnya kagak cuma modal bajakan eh bangga lagi nyebar chaos sumpah gw dah maki maki kalo kalo gak di block,joy,169,heran gua tuh sama fans tolol seperti gitu nyumbang duit buat fandomnya tidak cuma modal bajakan eh bangga lagi nyebar chaos sumpah saya sudah maki maki kalau kalau tidak di block,179,3
Saya Heran. Anggota DPR RI DIAM saja Rakyat Sengsara. Ntar klo Rakyat MATEK smua. Klian sapa yg GAJI?.,sadness,102,saya heran anggota dpr ri diam saja rakyat sengsara nanti kalau rakyat matek smua klian sapa yang gaji,102,4
"""Mungkin aku tidak diperhitungkan. Tapi aku senang bersama dengan orang yang sangat bersemangat."" (Happy)",joy,105,mungkin saya tidak diperhitungkan tapi saya senang bersama dengan orang yang sangat bersemangat happy,101,3
"Yang berada, di Langitan dan sekitarnya. Coba lihat langit malam ini, cerah. Bulan sabit di antara bintang-bintang. Seperti aku yang selalu gugup di depanmu, saat terlihat jelas lesung pipitmu. Bulan dan sabit sama dengan lesung pipitmu.",fear,237,yang berada di langitan dan sekitarnya coba lihat langit malam ini cerah bulan sabit di antara bintang-bintang seperti saya yang selalu gugup di depanmu saat terlihat jelas lesung pipitmu bulan dan sabit sama dengan lesung pipitmu,230,2
Nyangka krna aku yakin svt bener2 bisa besar sih mereka tuh punya ciri tersendiri beda bgt vibenya juga sukak deh inget bgt dulu dri yg tembok ijo klo kumpul temen yg kpopers juga suka aku setelan vidio mereka dah sampe pada risih wkwkwk ini lagi raf wkwkwk,disgust,257,nyangka krna saya yakin svt bener2 bisa besar sih mereka tuh punya ciri tersendiri beda banget vibenya juga sukak deh inget banget dulu dari yang tembok ijo kalau kumpul temen yang kpopers juga suka saya setelan vidio mereka sudah sampai pada risih haha ini lagi raf haha,271,1
kalau banyak pengunjung dan sering datang di sungai ini orang2 ini yg membawa truk suka takut kalau banyak orang yg datang biasanya langusung pergi,fear,147,kalau banyak pengunjung dan sering datang di sungai ini orang2 ini yang membawa truk suka takut kalau banyak orang yang datang biasanya langusung pergi,151,2
charlie angel bnr2 bagus yaamplop. tapi rada geram gtu y knp pas kelai rambutnya tidak di ikat gitu loh aku sbg penonton risih sendiri,disgust,134,charlie angel bnr2 bagus yaamplop tapi rada geram gtu y kenapa pas kelai rambutnya tidak di ikat gitu loh saya sbg penonton risih sendiri,137,1
Aku terpesona..,surprise,15,saya terpesona,14,5
"Aku kira ini hanya akan terjadi dengan teman temanku di Sulawesi, Kalimantan dan lainnya. Aku merasa lucu tapi sedih",joy,116,saya kira ini hanya akan terjadi dengan teman temanku di sulawesi kalimantan dan lainnya saya merasa lucu tapi sedih,116,3
"""......terima kasih."" Akhirnya seulas senyuman kecil merekah di bibirnya. Saat ini barangkali ia terlalu terselimuti perasaan yang tidak ia kenal, sehingga gugup. Sebagian darinya ingin menjawab malam ini atau besok, sebagian lainnya ingin menghilang saja. Sulit.",fear,263,terima kasih akhirnya seulas senyuman kecil merekah di bibirnya saat ini barangkali ia terlalu terselimuti perasaan yang tidak ia kenal sehingga gugup sebagian darinya ingin menjawab malam ini atau besok sebagian lainnya ingin menghilang saja sulit,248,2
Tergantung mood si klo kata aku aku kadang risih cowo yg bls cepet2 tp giliran dia ngilang trs lama bls aku suka kesel jg knp yyyh aku,disgust,134,tergantung mood si kalau kata saya saya kadang risih cowo yang bls cepet2 tapi giliran dia ngilang terus lama bls saya suka kesel juga kenapa yyh saya,150,1
Lebih tersinggung lagi. Main game pake controller aja ga bisa,anger,61,lebih tersinggung lagi main game pake controller aja tidak bisa,63,0
"Namun setelah lama mungucapkan itu Kumiko mulai jenuh dan pikirannya teralihkan pada hal lain yang menyenangkan. ""Ah... Gagal lagi"" ujarnya kesal.",anger,146,namun setelah lama mungucapkan itu kumiko mulai jenuh dan pikirannya teralihkan pada hal lain yang menyenangkan ah gagal lagi ujarnya kesal,139,0
Ngeri banget,fear,12,ngeri banget,12,2
"Raga terkurung tapi jiwa buat diri merenung Ke dalam lendasan kenangan Punya foto foto berterbangan Buat jiwa kacau dengan pelbagai perasaan Aku mungkin tersengih, menangis, berdendam, merendui setiap ketika. Akan ku keluar dengan senang hati, berjumpa tanpa lagi halangan antara",joy,279,raga terkurung tapi jiwa buat diri merenung ke dalam lendasan kenangan punya foto foto berterbangan buat jiwa kacau dengan pelbagai perasaan saya mungkin tersengih menangis berdendam merendui setiap ketika akan ku keluar dengan senang hati berjumpa tanpa lagi halangan antara,275,3
"Prnh ketemu org tatoan di gereja gatau si gereja mana (yg jelas bukan gereja w) cowo cakep tatonya lumayan banyak di tgn, trs w lgsg yg kaya terpesona gtu bukan karena cakepnya asli tp karena dia tatoan dan g malu ke gereja huhu maw bgt....",surprise,240,prnh ketemu orang tatoan di gereja gatau si gereja mana yg jelas bukan gereja w cowo cakep tatonya lumayan banyak di tgn terus saya langsung yang kaya terpesona gtu bukan karena cakepnya asli tapi karena dia tatoan dan g malu ke gereja huhu maw bgt,248,5
Bener gk tersinggung juga jdnya,anger,31,bener gk tersinggung juga jdnya,31,0
"Sejak itu sampai hari ini, saya ngga les beladiri lagi. Bapak saya murka, karena dianggapnya saya buang-buang duit seragam dan perlengkapan lainnya.. Sampai kini bapak masih ingat, beladiri saya tinggal TAEK-nya aja.",sadness,216,sejak itu sampai hari ini saya tidak les beladiri lagi bapak saya murka karena dianggapnya saya buang-buang duit seragam dan perlengkapan lainnya sampai kini bapak masih ingat beladiri saya tinggal taek-nya aja,210,4
Aku km gugup suka sakit perut berasa melilit dan jantung deg degan,fear,66,saya km gugup suka sakit perut berasa melilit dan jantung deg degan,67,2
Jijik syiallllll,disgust,16,jijik syiall,12,1
Kenapa sih setiap lagi gugup pasti bawaannya sakit perut.,fear,57,kenapa sih setiap lagi gugup pasti bawaannya sakit perut,56,2
"Ya Allah... Aku berlindung kepada-Mu dr rasa sedih dan duka cita, lemah dn malas, pengecut dn kikir dn terlilit hutang. HR. Bukhari Bantu Follow Insyaallah di follback",sadness,167,ya allah saya berlindung kepada-mu dari rasa sedih dan duka cita lemah dn malas pengecut dn kikir dn terlilit hutang hr bukhari bantu follow insyaallah di follback,163,4
"Menghitung Januari pada tiap enam puluh menit yang berlalu dengan sesal, enam puluh menit yang akan datang dengan cemas, tapi waktu memaksa hidup dalam enam puluh menit yang sedang berjalan.",fear,190,menghitung januari pada tiap enam puluh menit yang berlalu dengan sesal enam puluh menit yang akan datang dengan cemas tapi waktu memaksa hidup dalam enam puluh menit yang sedang berjalan,187,2
san punya terkejut sbb pintu dekat game outlast 2 sampai tertanggal dia punya green screen belakang sbb lari,surprise,108,san punya terkejut sbb pintu dekat game outlast 2 sampai tertanggal dia punya green screen belakang sbb lari,108,5
Ngeri ah kalo mantep2,fear,21,ngeri ah kalau mantep2,22,2
Kok urang tersinggung yah,anger,25,kok urang tersinggung yah,25,0
Seperti itu bikin malu az tuh yg nyinyir ke pa anies,sadness,52,seperti itu bikin malu az tuh yang nyinyir ke pa anies,54,4
Terus pas ada yang rasis tersinggung. Padahal mereka nya juga sok menjauh gitu kadang. Heran,surprise,92,terus pas ada yang rasis tersinggung padahal mereka nya juga sok menjauh gitu kadang heran,90,5
gugup iya sih pokoknya tau sikon gas,fear,36,gugup iya sih pokoknya tahu sikon gas,37,2
"Laah knp heran? Kan buatan Dimata sipit kadal..dah biasa itu. Yg justru heran adl, kok masih setia aja bisnis ma mrk",surprise,116,laah kenapa heran kan buatan dimata sipit kadal dah biasa itu yang justru heran adl kok masih setia aja bisnis ma mrk,117,5
mau murka sedih bgt rasanya,anger,27,mau murka sedih banget rasanya,30,0
"Tweeter produk kafir, tweeter-an di pakai umat nabi, boleh... Tahlil, yasin, di amalkan umat nabi menjadi tahlilan, yasinan... Terhadap hal yg nabi jijik sj beliau berhati dlm menghukumi, apa lagi hal yg nyata hikmah kebaikannya...",anger,231,tweeter produk kafir tweeter-an di pakai umat nabi boleh tahlil yasin di amalkan umat nabi menjadi tahlilan yasinan terhadap hal yang nabi jijik sj beliau berhati dlm menghukumi apa lagi hal yang nyata hikmah kebaikannya,220,0
"Rumah kita sendiri... Judulnya pas sih, alhamdulillah even tak semewah istana, gubuk kecil ini dibeli atas jerih payah sendiri... Suka sedih sih, karena mama nggak sempat lihat anak2nya mampu beli. Dulu mama yg",sadness,210,rumah kita sendiri judulnya pas sih alhamdulillah even tidak semewah istana gubuk kecil ini dibeli atas jerih payah sendiri suka sedih sih karena mama tidak sempat lihat anak2nya mampu beli dulu mama yang,204,4
KO OVARIUM ANJINC [ mrasa kesal ],anger,33,ko ovarium anjinc mrasa kesal,29,0
iya makanya ku kasian sama anak anak nya yang ikut buat kelas itu. kalau mamak mereka tau apa ngga murka. duit yang dia pakai dipakai buat bayar orang biar dilatih tarian yang 1 menit aja nga ada.,sadness,196,iya makanya ku kasian sama anak anak nya yang ikut buat kelas itu kalau mamak mereka tahu apa tidak murka duit yang dia pakai dipakai buat bayar orang supaya dilatih tarian yang 1 menit aja nga ada,197,4
